Fecha;C¢digo;C. de Inf.;C de L. C.;C. Cuter;C. Dewey;T°tulo;Autores;Contenido
1985;L1.11;INDESCA;TP1110;M34;620.192;ENCYCLOPEDIA OF POLYMER SCIENCE AND ENGINEERING (PEROXY COMPOUNDS TO POLYESTERS);"MARK, HERMAN F.; BIKALES, NORBERT M.; OVERBERGER, CHARLES G.; MENGES, GEORG; KROSCHWITZ JACQUELINE I.";PEROXY COMPOUNDS , PETROLEUM ADDITIVES , PHASE TRANSFORMATIONS ,PHENOLIC RESINS , PHOSPHORUS-CONTAINING POLYMERS ,PHOTOCHEMISTRY , PHOTOCONDUCTIVE POLYMERS , PHOTOGRAPHIC APPLICATIONS , PHOTOPOLYMERIZATION , PHTHALOCYANINE POLYMERS , PIPE , PLASMA POLYMERIZATION , PLASTIC , PLASTICS PROCESSING ,POLYACETALS , POLYALKENAMERS , POLYAMIDES , POLYAMIDES,AROMATIC, POLYAMIDES FIBERS , POLYAMIDES PLASTICS , POLYAMIDES FROM FATTY ACIDS , POLYAMINES AND POLYQUATERNARY , AMMONIUM SALTS ,POLYAMINOTRIAZOLES , POLYAMPHOLYTES , POLYANHYDRIDES ,POLY(ARYLENE SULFIDE)S , POLYAZLACTONES , POLYBENZIMIDAZOLES ,POLYBENZOTHIAZOLES , POLYBENZOXAZOLES , POLYBENZOXAZINONES ,POLYBITHIAZOLES , POLYCARBONATES , POLYCONDENSATION ,POLYELECTROLYTE COMPLEXES , POLYELECTROLYTES
1985;L1.12;INDESCA;TP1110;M34;620.192;ENCYCLOPEDIA OF POLYMER SCIENCE AND ENGINEERING (POLYESTERS TO POLYPEPTIDE SYNTHESIS);"MARK, HERMAN F.; BIKALES, NORBERT M.; OVERBERGER, CHARLES G.; MENGES, GEORG; KROSCHWITZ JACQUELINE I.";POLYESTERS , POLYESTERS,ELASTOMERIC , POLYESTERS,FIBERS ,POLYESTERS,FILMS , POLYESTERS,THERMOPLASTIC , POLYESTERS,UNSATURATED , POLYESTERS,WATER-EXTENDED , POLYESTERS,WATER-SOLUBLE , POLYETHERETHERKETONES , POLYETHERS ,POLYHYDRAZIDES AND POLYOXADIAZOLES , POLYIMIDAZOLE CATALYSTS ,POLYIMIDAZOLES , POLYIMIDES , POLYISOCYANIDES , POLYMER ,POLYMER BLENDS , POLYMER CONCRETE , POLYMER CREEP ,POLYMERIZATION IN CLATHRATES , POLYMERIZATION PROCEDURES,INDUSTRIAL , POLYMERIZATION PROCEDURES,LABORATORY ,POLYMERIZATION,THERMODYNAMICS , POLYMER MODELING , POLYMERS AS CHEMICAL REAGENTS , POLYMERS FROM RENEWABLE SOURCES , POLYMER STANDARDS , POLYNUCLEOTIDES , POLYPEPTIDES , POLYPEPTIDE SYNTHESIS,SOLID-PHASE METHOD
1985;L1.13;INDESCA;TP1110;M34;620.192;ENCYCLOPEDIA OF POLYMER SCIENCE AND ENGINEERING (POLY(PHENYLENE ETHER) TO RADICAL POLYMERIZATION);"MARK, HERMAN F.; BIKALES, NORBERT M.; OVERBERGER, CHARLES G.; MENGES, GEORG; KROSCHWITZ JACQUELINE I.";POLY(PHENYLENE ETHER) , POLYPHOSPHAZENES , POLYPYRROLES ,POLYQUINOXALINES , POLYSACCHARIDES , POLYSACCHARIDES,SYNTHETIC ,POLYSILANES AND POLYCARBOSILANES , POLYSULFIDES , POLYSULFONES , POLYUREAS , POLYURETHANES , POSITRON ANNIHILATION , PRECERAMIC POLYMERS , PREPOLYMER , PRESSURE-SENSITIVE ADHESIVES AND PRODUCTS , PRINTING-INK VEHICLES , PROCESSING, COMPUTER CONTROL, PROCESSING,MODELING , PRODUCT DESIGN , PROLIFEROUS
1985;L1.14;INDESCA;TP1110;M34;620.192;ENCYCLOPEDIA OF POLYMER SCIENCE AND ENGINEERING (RADIOPAQUE POLYMERS TO SAFETY);"MARK, HERMAN F.; BIKALES, NORBERT M.; OVERBERGER, CHARLES G.; MENGES, GEORG; KROSCHWITZ JACQUELINE I.";RADIOPAQUE POLYMERS , RAMAN SPECTROSCOPY , RAYON , REACTION INJECTION MOLDING ,REACTIONS OF POLYMERS , REACTIVE EXTRUSION ,REACTOR TECHNOLOGY , RECOVERY AND ISOLATION TECHNIQUES , RECREATIONAL SURFACES , REFRACTOMETRY , REGULATORY CONSIDERATIONS , REINFORCED PLASTICS , REINFORCEMENT , RELEASE AGENTS ,  RESINOGRAPHY , RESINS,NATURAL , RHEOLOGICAL MEASUREMENTS , RHEOOPTICAL PROPERTIES , RING-OPENING POLYMERIZATION , ROBOTICS , ROTATIONAL MOLDING , RUBBER,HARD , RUBBER,NATURAL , RUBBER CHEMICALS , RUBBER DERIVATIVES , RUBBER RECLAIMING , SAFETY
1985;L1.15;INDESCA;TP1110;M34;620.192;ENCYCLOPEDIA OF POLYMER SCIENCE AND ENGINEERING (SCATTERING TO STRUCTURAL FOAMS);"MARK, HERMAN F.; BIKALES, NORBERT M.; OVERBERGER, CHARLES G.;MENGES, GEORG; KROSCHWITZ JACQUELINE I.";SCATTERING , SCREW DESIGN , SEALANTS , SHEETING , SHEET MOLDING COMPOUNDS , SILICATES , SILICONES , SILK , SKIN,REGENERATION TEMPLATES , SKIN,SYNTHETIC , SOLID-STATE EXTRUSION , SOLID-STATE POLYMERIZATION , SOLUBILITY OF POLYMERS , SOLUTION POLYMERIZATION , SOLUTION PROPERTIES , SOLUTION RHEOLOGY , STABILIZATION , STATISTICAL MECHANICS , STATISTICAL THERMODYNAMICS , STEP-REACTION POLYMERIZATION , STEREOREGULAR LINEAR POLYMERS , STEREOREGULAR STYRENE POLYMERS , STRUCTURAL FOAMS
1985;L1.16;INDESCA;TP1110;M34;620.192;ENCYCLOPEDIA OF POLYMER SCIENCE AND ENGINEERING (STYRENE POLYMERS TO TOYS);"MARK, HERMAN F.; BIKALES, NORBERT M.; OVERBERGER, CHARLES G.; MENGES, GEORG; KROSCHWITZ JACQUELINE I.";STYRENE POLYMERS , SULFUR-CONTAINING POLYMERS , SUPERCRITICAL FLUIDS , SURFACE ANALYSIS , SUSPENSION POLYMERIZATION , SUTURES, TECHNICAL SERVICE , TELECHELIC POLYMERS , TELOMERIZATION , TEMPLATE POLYMERIZATION , TEST METHODS , TETRAFLUOROETHYLENE POLYMERS , TETRAHYDROFURAN POLYMERS , TEXTILE RESINS , THERMAL PROPERTIES , THERMAL STRESSES , THERMODYNAMIC PROPERTIES ,THERMOFORMING , THERMOPLASTIC POLYMER , THERMOSETTING POLYMER , TIRES , TOOLING WITH PLASTICS , TOXICOLOGY , TOYS
1985;L1.17;INDESCA;TP1110;M34;620.192;ENCYCLOPEDIA OF POLYMER SCIENCE AND ENGINEERING (INDEX VOLUME, ASPHALTIC MATERIALS TO PROCESSING AIDS AND INDEX TO ALL VOLUMES);"MARK, HERMAN F.; BIKALES, NORBERT M.; OVERBERGER, CHARLES G.; MENGES, GEORG; KROSCHWITZ JACQUELINE I.";ASPHALTIC MATERIALS , CELLOPHANE , COSMETIC APPLICATIONS , DECORATING , DENDRITIC POLYMERS , DIISOPROPENYLBENZENE POLYMERS, ELASTOMERS SYNTHETIC , INORGANIC FIBERS , LADDER AND SPIRO POLYMERS , PLANT DESIGN , POLYESTERS,MAINCHAIN AROMATIC , POLYQUINOLINES , PROCESSING AIDS
1985;L1.18;INDESCA;TP1110;M34;620.192;ENCYCLOPEDIA OF POLYMER SCIENCE AND ENGINEERING (SUPPLEMENT VOLUME, ACID-BASE INTERACTIONS TO VINYL CHLORIDE POLYMERS);"MARK, HERMAN F.; BIKALES, NORBERT M.; OVERBERGER, CHARLES G.; MENGES, GEORG; KROSCHWITZ JACQUELINE I.";ACID-BASE INTERACTIONS , ATOMISTIC MODELING,POLYMERIC GLASSES, BIREFRINGENCE , COATINGS , COLLOIDS , COMPUTER-ASSISTED ENGINEERING , CONDUCTIVE PLASTICS , CONTROLLED-RELEASE TECHNOLOGY , CRYSTALLINE POLYMERS , CRYSTALLIZATION KINETICS ,DIFFUSION,POLYMER-POLYMER , FLASH DEVOLATILIZATION , FRACTALS ,GEL POINT , ION IMPLANTATION , LEATHER , LIVING POLYMER SYSTEMS, MAGNETIC POLYMERS , MISCIBILITY , MIXING , MODEL POLYMERS , MOLDS , MOLECULAR GRAPHICS , NONDESTRUCTIVE TESTING , OPTICAL DATA STORAGE , PLASTICIZERS , POLYANHYDRIDES , SPACE ENVIRONMENT PROCESSING , SURFACE MODIFICATION , THERMAL ANALYSIS , TRANSPORT PROPERTIES , ULTIMATE PROPERTIES , VINYL CHLORIDE POLYMERS
1971;L2.19;INDESCA;TP156.P6;SE96;668.42;INTRODUCTION TO POLYMER CHEMISTRY;SEYMOUR, RAYMOND B.;HISTORY OF POLYMERS , POLYMER STRUCTURE , RHEOLOGY AND SOLUBILITY , MOLECULAR WEIGHTS OF POLYMERS , NATURALLY OCCURRING POLYMERS , STEP-REACTION POLYMERIZATION (POLYCONDENSATION REACTIONS) , CHAIN-REACTION POLYMERIZATION(ADDITION POLYMERIZATION) , COPOLYMERIZATION , INORGANIC POLYMERS , REACTIONS OF ORGANIC POLYMERS , PROCESSING OF POLYMERS , ADDITIVES FOR POLYMERS , CHARACTERIZATION OF POLYMERS , TESTING OF POLYMERS , POLYMER TECHNOLOGY , SYNTHESIS OF REACTANTS AND INTERMEDIATES , GENERAL CONCEPTS
1953;L2.20;INDESCA;TP156.P6;F664;668.42;PRINCIPLES OF POLYMER CHEMISTRY;FLORY, PAUL J.;"HISTORICAL INTRODUCTION , TYPES OF POLYMERIC SUBSTANCES: DEFINITIONS AND CLASSIFICATIONS , MOLECULAR SIZE AND CHEMICAL REACTIVITY;PRINCIPLES OF CONDENSATION POLYMERIZATION , POLYMERIZATION OF UNSATURATED MONOMERS BY FREE RADICAL MECHANISMS , COPOLYMERIZATION,EMULSION POLYMERIZATION AND IONIC POLYMERIZATION , THE STRUCTURE OF VINYL POLYMERS , DETERMINATION OF MOLECULAR WEIGHTS , MOLECULAR WEIGHT DISTRIBUTIONS IN LINEAR POLYMERS , MOLECULAR WEIGHT DISTRIBUTIONS IN NONLINEAR POLYMERS AND THE THEORY OF GELATION , CONFIGURATION OF POLYMER CHAINS , RUBBER ELASTICITY , STATISTICAL THERMODYNAMICS OF POLYMER SOLUTIONS , PHASE EQUILIBRIA IN POLYMER SYSTEMS , CONFIGURATIONAL AND FRICTIONAL PROPERTIES OF THE POLYMER MOLECULE IN DILUTE SOLUTION"
1979;L2.21;INDESCA;TP156.P6;H31;547.'28;DEVELOPMENTS IN POLYMERISATION 2: FREE RADICAL, CONDENSATION, TRANSITION METAL AND TEMPLATE POLYMERISATIONS;HAWARD Sc.D., R. N.;RADICAL POLYMERISATION , EMULSION POLYMERISATION , ZIEGLER-NATTA AND RELATED CATALYSTS , CONDENSATION AND RELATED POLYMERISATION REACTIONS , TEMPLATE POLYMERISATION
1977;L2.22;INDESCA;TP156.P6;EL42;541.225;MACROMOLECULES 2: SYNTHESIS AND MATERIALS; ELIAS, HANS-GEORG;SYNTHESES AND REACTIONS: PRINCIPLES OF POLYMERIZATION , ENTROPY, ENTHALPY , GIBBS ENERGY , KINETICS , POLYCONDENSATIONS , IONIC POLYMERIZATION , INITIATORS , CATIONIC POLYMERIZATIONS , RADICAL UNIPOLYMERIZATION , HIGH CONVERSIONS , BULK , SUSPENSION, POLYMERIZATION , EMULSION , RADIATION-ACTIVATED POLYMERIZATION, PHOTOPOLYMERIZATION , SOLID STATE , COPOLYMERIZATION ,THERMODYNAMICS , FREE RADICAL , REACTIONS OF MACROMOLECULES ,ISOMERIZATIONS , DEPOLYMERIZATION , CHEMICAL AGING , OXIDATION ,PROTECTION AGAINST LIGHT , POLYMERS: CARBON CHAINS , POLYVINYL COMPOUNDS , POLYACRYLICS , CARBON-OXYGEN CHAINS , POLYACETALS ,PHENOLIC RESINS , POLYESTERS , CARBON-SULFUR CHAINS , POLYSULFIDES , CARBON-NITROGEN CHAINS , AROMATIC , POLYURETHANES , POLYUREA , POLYAZOLES , POLYNUCLEOTIDES , PROTEINS , ENZYMES ,POLYSACCHARIDES , CELLULOSE , WOOD AND LIGNIN , INORGANIC CHAINS
1977;L2.23;INDESCA;TP156.P6;EL42;541.225;MACROMOLECULES 1: STRUCTURE AND PROPERTIES; ELIAS, HANS-GEORG;MACROMOLECULAR CHEMISTRY , MOLECULAR CONCEPT , CONFIGURATION , CONFORMATION , MICROCONFORMATION , BRANCHED , SUPERMOLECULAR STRUCTURES , CRYSTALLINITY , MORPHOLOGY , AMORPHOUS STATE , ORIENTATION , SOLUTION THERMODYNAMICS , STATISTICAL THERMODYNAMICS , VIRIAL COEFFICIENTS , ASSOCIATION , PHASE SEPARATION , TRANSPORT PHENOMENA , PERMEATION , ROTATIONAL DIFFUSION , MOLECULAR WEIGHTS , MOLECULAR-WEIGHT DISTRIBUTIONS ,DETERMINATION OF MOLECULAR WEIGHT , COPOLYMERS ,ULTRACENTRIFUGATION , CHROMATOGRAPHY , VISCOMETRY ,CRYSTALLIZATION , MELTING , GLASS TRANSITIONS , MECHANICAL PROPERTIES , ENERGY-ELASTICITY , ENTROPY-ELASTICITY ,VISCOELASTICITY , DEFORMATION PROCESSES , FRACTURE , COMPOUNDING, PROCESSING , FIBER PROCESSING , INTERFACIAL PHENOMENA , ELECTRICAL PROPERTIES , OPTICAL PROPERTIES ,
1991;L2.24;INDESCA;TP156.P6;No Tiene;No Tiene;INTRODUCTION TO POLYMERS;"YOUNG, R.J.; LOWELL, P.A.";SYNTHESIS , LINEAR STEP , FREE-RADICAL , ZIEGLER-NATTA COORDINATION POLYMERIZATION , RING-OPENING , SOLID-STATE , METATHESIS , CHARACTERIZATION , MEMBRANE OSMOMETRY , ULTRACENTRIFUGATION , FRACTIONATION , MOLECULAR MICROSTRUCTURE , INFRARED (IR) SPECTROSCOPY , FURTHER READING , POLYMER CRYSTALS , MECHANICAL PROPERTIES , YIELD IN POLYMERS , FRACTURE , TOUGHENED
1981;L2.25;INDESCA;TP156.P6;OD3;660.284.48;PRINCIPLES OF POLYMERIZATION;ODIAN, GEORGE;POLYMERS AND POLYMERIZATIONS , NOMENCLATURE , MOLECULAR WEIGHT , PHYSICAL STATE , CRYSTALLINE , CRYSTALLINITY , THERMAL TRANSITIONS , APPLICATIONS OF POLYMERS , MECHANICAL PROPERTIES ,KINETICS , EQUILIBRIUM CONSIDERATIONS , CYCLIZATION VERSUS LINEAR POLYMERIZATION , MOLECULAR WEIGHT CONTROL IN LINEAR POLYMERIZATION , MOLECULAR WEIGHT DISTRIBUTION IN LINEAR POLYMERIZATION , POLYESTERS , POLYAMIDES , POLYURETHANES ,POLYSILOXANES , CROSSLINKING , CROSSLINKING TECHNOLOGY , STEP POLYMERIZATIONS , RADICAL CHAIN POLYMERIZATION , STRUCTURAL ARRANGEMENT OF MONOMER UNITS , RATE OF RADICAL CHAIN POLYMERIZATION , INITIATION , THERMAL DECOMPOSITION , REDOXINITIATION , MOLECULAR WEIGHT , CHAIN TRANSFER , INHIBITION ANDRETARDATION , THERMODYNAMICS OF POLYMERIZATION ,POLYMERIZATION-DEPOLYMERIZATION EQUILIBRIA , AUTOACCELERATION , EMULSION POLYMERIZATION , DEGREE , POLYMER PARTICLES , IONIC CHAIN POLYMERIZATION , CARBONYL POLYMERIZATION , MISCELLANEOUS POLYMERIZATIONS , CHAIN COPOLYMERIZATION , COPOLYMER , RADICAL COPOLYMERIZATION , IONIC COPOLYMERIZATION , CATIONIC , ANIONIC ,DEVIATIONS FROM COPOLYMER COMPOSITION EQUATION , COPOLYMERIZATIONS OF DIENES , COPOLYMERIZATIONS , APPLICATIONS OF COPOLYMERIZATION , RING-OPENING POLYMERIZATION , CYCLIC ETHERS , CYCLIC AMIDES , STEREOSPECIFIC POLYMERIZATION OF POLAR VINYL MONOMERS , STEREOSPECIFIC POLYMERIZATION OF 1,3-DIENES ,CARBONYL MONOMERS , OTHER STEREOCHEMICAL ASPECTS OF POLYMERIZATION , STATISTICAL MODELS OF PROPAGATION , REACTIONS , REACTIVITY , CROSSLINKING , GRAFT COPOLYMERS , BLOCK COPOLYMERS, POLYMERS AS CARRIERS OR SUPPORTS , REAGENTS , CATALYSTS ,SUBSTRATES
1966;L2.26;INDESCA;TP156.P6;UH6;660.284.292;MIXING: THEORY AND PRACTICE;"UHL, VINCENT W.; GRAY, JOSEPH B.";APPLICATIONS OF MIXING , THEORETICAL RELATIONSHIPS , FLUID MOTION AND MIXING , CRITERIA FOR MIXING , LAMINAR MIXING , TURBULENT MIXING , IMPELLER CHARACTERISTICS AND POWER , IMPELLER DESCRIPTION , POWER THEORY , POWER CORRELATIONS , FLUID PROPERTY EFFECTS , FLOW PATTERN AND POWER , IMPELLER AND PROCESS POWER SELECTION , AGITADOR DRIVES FOR EXPERIMENTAL USE , FLOW PATTERNS,FLUID VELOCITIES,AND MIXING IN AGITATED VESSELS , IMPELLER DISCHARGE RATES , BATCH MIXING IN AGITATED VESSELS , CONTINUOUS MIXING IN AGITATED VESSELS , MECHANICALLY AIDED HEAT TRANSFER , HEAT TRANSFER IN AGITATED VESSELS , HEAT TRANSFER RESISTANCE OF HEATING AND COOLING MEDIA , STATE OF KNOWLEDGE AND PROBLEMS TO BE SOLVED
1967;L2.27;INDESCA;TP156.P6;UH6;660.284.292;MIXING: THEORY AND PRACTICE;"UHL, VINCENT W.; GRAY, JOSEPH B.";MASS TRANSFER , THE ROLE OF DISPERSION IN MASS TRANSFER , MEASUREMENT  OF THE PHYSICAL PROPERTIES OF FLUID DISPERSIONS , MECHANICS , MIXING AND CHEMICAL REACTIONS , HOMOGENEOUS REACTIONS , HETEROGENEOUS SYSTEMS , MIXING OF HIGH VISCOSITY MATERIALS , EQUIPMENT , SCALE-UP TECHNIQUES , EVALUATION OF GOODNESS OF MIXING , SUSPENSION OF SOLIDS , SCOPE OF APPLICATION , IMPELLERS AND CIRCULATION PATTERNS , EXTRAPOLATION , MIXING OF SOLIDS , DEGREE OF MIXING , MIXING MECHANISMS , MIXING PARAMETERS , MIXER SELECTION , MIXER TESTING , MECHANICAL DESIGN OF IMPELLER-TYPE LIQUID MIXING EQUIPMENT , IMPELLERS , SHAFTS , GEAR REDUCERS , SHAFT SEALS , BAFFLES AND AUXILIARIES
1974;L2.28;INDESCA;TP156.P6;L68;668.4;EMULSIONS AND EMULSION TECHNOLOGY PART I;LISSANT, KENNETH J.;BASIC THEORY , BASIC GEOMETRY , MAKING AND BREAKING EMULSIONS , MICROEMULSIONS , AGRICULTURAL EMULSIONS , FOOD EMULSIONS , MEDICINAL EMULSIONS , EMULSION PAINTS , ASPHALT EMULSIONS
1974;L2.29;INDESCA;TP156.P6;L68;668.4;EMULSIONS AND EMULSION TECHNOLOGY PART II;LISSANT, KENNETH J.;EMULSION POLYMERIZATION , BEHAVIOR OF ADDITIVES IN EMULSION POLYMERIZATION , NONAQUEOUS EMULSIONS , EMULSIONS IN THE PAPERMAKING INDUSTRY , PAPER COATINGS , EMULSION IN PRINTING AND THE GRAPHIC ARTS , LITHOGRAPHY , HYDRAULIC FLUID EMULSIONS , COSMETIC EMULSIONS
1978;L2.30;INDESCA;TP156.P6;B644;541.395;ZIEGLER-NATTA CATALYSTS AND POLYMERIZATIONS;BOOR,Jr., JOHN;HIGHLIGHTS OF ZIEGLER-NATTA CATALYSTS AND POLYMERIZATIONS , GENESIS OF ZIEGLER-NATTA CATALYSTS , DEFINITIONS,STEREOCHEMISTRY,EXPERIMENTAL METHODS,AND COMMERCIAL POLYMERS , CHEMICAL DESCRIPTION OF ZIEGLER-NATTA CATALYSTS FOR OLEFINS , THE CHEMICAL DESCRIPT COPOLYMERIZATIONS , BLOCK POLYMERIZATIONS , OTHER USES OF THE ZIEGLER-NATTA CATALYST , FINAL COMMENTS AND OUTLOOK
1984;L2.31;INDESCA;TP156.P6;L691;668.4;EMULSIONS AND EMULSION TECHNOLOGY PART III;LISSANT, KENNETH J.;PRACTICAL USES OF MICROEMULSIONS , TERTIARY OIL RECOVERY , FUELS , LUBRICANTS , COATINGS AND POLYMERS , BIOACTIVE MATERIALS , CLEANING , EMULSION RHEOLOGY , VISCOUS PROPERTIES OF EMULSIONS , VISCOELASTIC PROPERTIES OF EMULSIONS , LEGAL ASPECTS OF TECHNOLOGY , EMULSIONS IN TERTIARY OIL RECOVERY , THERMODYNAMICS , PROPERTIES OF EMULSIONS , WETTING , SPIN-FINISH USAGE AND COMPOUNDING FOR MAN-MADE FIBERS
1975;L2.32;INDESCA;TP156.P6;B275;660.229'93;DISPERSION POLYMERIZATION IN ORGANIC MEDIA;BARRETT, K. E. J.;INTRODUCTION TO DISPERSION POLYMER TECHNOLOGY , THE THEORETICAL BASIS FOR THE STERIC STABILIZATION OF POLYMER DISPERSIONS PREPARED IN ORGANIC MEDIA , THE DESIGN AND SYNTHESIS OF DISPERSANTS  FOR DISPERSION  POLYMERIZATION IN ORGANIC MEDIA , KINETICS AND MECHANISM OF DISPERSION POLYMERIZATION , THE PREPARATION OF POLYMER DISPERSIONS IN ORGANIC LIQUIDS , THE PROPERTIES OF POLYMER DISPERSIONS PREPARED IN ORGANIC LIQUIDS , APPLICATIONS OF POLYMER DISPERSIONS PREPARED IN ORGANIC MEDIA , APPENDIX: PATENTS ON POLYMERS DISPERSED IN ORGANIC MEDIA ,
1979;L2.33;INDESCA;TP156.P6;T101;547.84;STRUCTURE OF CRYSTALLINE POLYMERS;TADOKORO, HIROYUKI;STRUCTURE OF SOLID POLYMERS , CONFIGURATION AND CONFORMATION OF POLYMER CHAINS , SYMMETRY OF MOLECULES AND CRYSTALS , POINT GROUPS , X-RAY DIFFRACTION METHOD , SCATTERING OF X-RAYS , SCATTERING BY ATOMS , SCATTERING BY MOLECULES , INFRARED ABSORPTION AND RAMAN SPECTRA , ENERGY CALCULATIONS , STRUCTURE OF VARIOUS CRYSTALLINE POLYMERS , CONCLUDING REMARKS , FOURIER TRANSFORM
1982;L2.34;INDESCA;TP156.P6;B24;620.112;ANALYSIS OF POLYMER SYSTEMS;"BARK, L. S.; ALLEN, N. S.";MICROSTRUCTURAL ANALYSIS OF SYNTHETIC ORGANIC POLYMERS BY HIGH RESOLUTION NUCLEAR MEGNETIC RESONANCE , INFRARED AND RAMAN SPECTROSCOPY , ANALYSIS OF POLYMER SYSTEMS BY LUMINESCENCE SPECTROSCOPY , ANALYSIS OF POLYMERS BY MASS SPECTROMETRY , THERMAL METHODS OF ANALYSIS OF POLYMERS , EBULLIOSCOPIC METHODS FOR MOLECULAR WEIGHTS , ANALYSIS OF POLYMERS BY GEL PERMEATION CHROMATOGRAPHY
1982;L2.35;INDESCA;TP156.P6;R618;541.225.4;PRINCIPLES OF POLYMER SYSTEMS;RODRIGUEZ, FERDINAND;POLYMERS , POLYMER-BASED INDUSTRIES , FEEDSTOCKS FOR POLYMERS , POLYMER SCIENCE , FUTURE TRENDS , BASIC STRUCTURES OF POLYMERS , CLASSIFICATION SCHEMES , BONDING , SINGLE MOLECULES , NETWORK MOLECULES , COHESIVE ENERGY DENSITY , PHYSICAL STATES AND TRANSIVINYLS , THE ACRYLICS , THE FLUOROCARBON POLYMERS , HETEROCHAIN POLYMERS , POLYESTERS , POLYETHERS , POLYSACCHARIDES , POLYAMIDES , ALDEHYDE , SILICONES , POLYPHOSPHAZENES , ANALYSIS AND IDENTIFICATION OF POLYMERS , PURPOSE , INFRARED AND ULTRAVIOLET SPECTROSCOPY
1979;L2.36;INDESCA;TP156.P6;EB96;6.201.192;DURABILITY OF MACROMOLECULAR MATERIALS;EBY, R. K.;MATERIALS FAILURE AND MATERIALS RESEARCH POLICY , PHYSICAL FACTORS IN POLYMER DEGRADATION AND STABILIZATION , POLYMER FILM PHOTODEGRADATION: OPTICAL DENSITY EFFECTS , THE COURSE OF THERMOOXIDATIVE DEGRADATION OF LD- AND HD-POLYETHYLENE UNDER ACCELERATED T AND LONG-TERM BEHAVIOR , REVIEW OF EXPERIMENTAL INVESTIGATIONS OF MOLECULAR PHENOMENA ASSOCIATED WITH FRACTURE IN POLYMERS , THE APPLICATION OF CHEMILUMINESCENCE FOR THE STUDY OF POLYMER MECHANOCHEMISTRY , TIME-CROSS-LINK DENSITY REDUCTION FOR USE IN LONG FABRIC DETERIORATION , FACTORS AFFECTING ADHESION OF LITHOGRAPHIC MATERIALS , DURABILITY OF THE BOND BETWEEN MINERALIZED TISSUES AND POTENTIAL ADHESIVES , SURFACE DEGRADATION OF E-GLASS AND S-GLASS IN THE PRESENCE OF WATER , MOLECULAR WEIGHT DISTRIBUTION STUDIES OF ELECTRICALLY STRESSED POLYETHYLENE , AGING OF POLYOLEFIN ELECTRICAL INSULATION
1982;L2.37;INDESCA;TP156.P6;No Tiene;No Tiene;FUNDAMENTAL PRINCIPLES OF POLYMERIC MATERIALS;ROSEN, STEPHEN L.;POLYMER FUNDAMENTALS , TYPES OF POLYMERS , BONDING IN POLYMERS , STEREOISOMERISM , CRYSTALLINITY , CHARACTERIZATION OF MOLECULAR WEIGHT , POLYMER SOLUBILITY AND SOLUTIONS , TRANSITIONS IN POLYMERS , POLYMER SYNTHESIS , POLYCONDENSATION REACTIONS , FREE-RADICAL ADDITION POLYMERIZATION , NON-RADICAL ADDITION POLYMERIZATION , COPOLYMERIZATION , POLYMERIZATION PRACTICE , POLYMER PROPERTIES  , RUBBER ELASTICITY , PURELY VISCOUS FLOW , VISCOMETRY AND TUBE FLOW , INTRODUCTION TO CONTINUUM MECHANICS , LINEAR VISCOELASTICITY , POLYMER TECHNOLOGY , PROCESSING , PLASTICS , RUBBERS , SYNTHETIC FIBERS , SURFACE FINISHES , ADHESIVES
